title,url,date,date_parsed,event_type,score,reasons
PM Netanyahu Speaks with the Director of the Chaim Sheba Medical Center about the Medical Condition of Former President Shimon Peres,https://www.gov.il/en/pages/spokephone130916,2016-09-13,2016-09-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with East Asian and Israeli Religious Leaders,https://www.gov.il/en/pages/eventasia120916,2016-09-12,2016-09-12,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Sends Condolences to the Italian People,https://www.gov.il/en/pages/spokeitaly240816,2016-08-24,2016-08-24,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Israeli Olympic Judokas,https://www.gov.il/en/pages/eventolympics170816,2016-08-17,2016-08-17,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with British PM Theresa May,https://www.gov.il/en/pages/spoketheresamay020816,2016-08-02,2016-08-02,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Condemns Murder of French Priest,https://www.gov.il/en/pages/spokecondemns270716,2016-07-27,2016-07-27,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Kenyan Christian Supporters of Israel,https://www.gov.il/en/pages/eventchristian050716,2016-07-05,2016-07-05,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu to UN Secy.-Gen. Ban Ki-moon: Help Return Home Our Soldiers and Citizens,https://www.gov.il/en/pages/eventun280616,2016-06-28,2016-06-28,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Russian President Vladimir Putin,https://www.gov.il/en/pages/spokeputin210616,2016-06-21,2016-06-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Egyptian President El-Sisi,https://www.gov.il/en/pages/spoketele190516,2016-05-19,2016-05-19,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Response to US Senator Patrick Leahy's Letter,https://www.gov.il/en/pages/spokesenator300316,2016-03-30,2016-03-30,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Yemenite Olim who were Brought to Israel in a Secret Operation,https://www.gov.il/en/pages/eventyemen210316,2016-03-21,2016-03-21,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks to Ivory Coast President Alassane Dramane Ouattara,https://www.gov.il/en/pages/spokeivory150316,2016-03-15,2016-03-15,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Representatives of Bereaved Families from the Wave of Terrorism,https://www.gov.il/en/pages/eventfamilies180216,2016-02-18,2016-02-18,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
"PM Netanyahu's Statement at the Trilateral Meeting between Israel, Greece and Cyprus",https://www.gov.il/en/pages/eventcyprus280116,2016-01-28,2016-01-28,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets at Davos with US Secretary of State John Kerry,https://www.gov.il/en/pages/eventkerry210116,2016-01-21,2016-01-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets at Davos with US Vice President Joe Biden,https://www.gov.il/en/pages/eventbiden210116,2016-01-21,2016-01-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets at Davos with Hewlett Packard Enterprise President and CEO Meg Whitman,https://www.gov.il/en/pages/eventhp200116,2016-01-20,2016-01-20,other,22,Netanyahu explicitly in title; foreign/UN signal
Meeting of the Ministerial Committee on the Integration of Israeli Citizens of Ethiopian Origin Chaired by PM Netanyahu,https://www.gov.il/en/pages/spokeethiopia180116,2016-01-18,2016-01-18,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
"President Rivlin, PM Netanyahu and Mossad Director Pardo Award Certificates of Excellence to 14 Outstanding Mossad Employees",https://www.gov.il/en/pages/eventmossad291215,2015-12-29,2015-12-29,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Lights Second Chanukah Candle with Soldiers of the IDF Duvdevan Unit,https://www.gov.il/en/pages/eventhanukkah071215,2015-12-07,2015-12-07,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Lights First Chanukah Candle with Border Police Personnel at the Western Wall,https://www.gov.il/en/pages/eventcandle061215,2015-12-06,2015-12-06,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with French President Francois Hollande,https://www.gov.il/en/pages/spokefrance181115,2015-11-18,2015-11-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Russian President Vladimir Putin,https://www.gov.il/en/pages/spokephone181115,2015-11-18,2015-11-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Statement on the Outlawing of the Northern Branch of the Islamic Movement in Israel,https://www.gov.il/en/pages/spokestatment171115,2015-11-17,2015-11-17,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu's Statement after the Terrorist Attacks in Paris,https://www.gov.il/en/pages/eventterror141115,2015-11-14,2015-11-14,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu meets UN Sec. Gen. Ban Ki-moon,https://www.gov.il/en/pages/eventbankimoon201015,2015-10-20,2015-10-20,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secy.-Gen. Ban Ki-moon,https://www.gov.il/en/pages/spokeun170915,2015-09-17,2015-09-17,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Appoints Fiamma Nirenstein as Ambassador to Italy,https://www.gov.il/en/pages/spokeitaly100815,2015-08-10,2015-08-10,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Russian President Vladimir Putin,https://www.gov.il/en/pages/spokerus300715,2015-07-30,2015-07-30,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu Meets with Israel Antiquities Authority Personnel and Views a 2,000-Year-Old Book of Lamentations Scroll that was Found in the Qumran Caves",https://www.gov.il/en/pages/eventlamentations260715,2015-07-26,2015-07-26,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with Canadian Prime Minister Stephen Harper,https://www.gov.il/en/pages/spokeharper210715,2015-07-21,2015-07-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with President Rivlin and Expressed his Condolences on the Passing of His Sister,https://www.gov.il/en/pages/spokepres130715,2015-07-13,2015-07-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement on the Two Israelis who Crossed into Gaza,https://www.gov.il/en/pages/spokekidnapped090715,2015-07-09,2015-07-09,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu's Statement on the Sealing of the Home of the Terrorist who Committed the Attack on a Synagogue in the Jerusalem Neighborhood of Har Nof,https://www.gov.il/en/pages/spokeatima010715,2015-07-01,2015-07-01,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Calls US Vice President Joe Biden,https://www.gov.il/en/pages/sokejoe020615,2015-06-02,2015-06-02,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US Secretary of State John Kerry,https://www.gov.il/en/pages/spokekerry240515,2015-05-24,2015-05-24,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UK PM David Cameron,https://www.gov.il/en/pages/spokedavid090515,2015-05-09,2015-05-09,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Sends Congratulatory Letter to UK PM David Cameron,https://www.gov.il/en/pages/spokebrit020515,2015-05-02,2015-05-02,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Russian President Putin,https://www.gov.il/en/pages/spokeputin140415,2015-04-14,2015-04-14,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Kenyan President Kenyatta,https://www.gov.il/en/pages/spokekenya050415,2015-04-05,2015-04-05,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Netanyahu Speaks to President Obama,https://www.gov.il/en/pages/spokaobama030415,2015-04-03,2015-04-03,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Jordanian King Abdullah II,https://www.gov.il/en/pages/spokejordan050215,2015-02-05,2015-02-05,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secretary General Ban Ki-moon,https://www.gov.il/en/pages/spokeban010215,2015-02-01,2015-02-01,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Accepts Invitation by US House of Representatives Speaker John Boehner,https://www.gov.il/en/pages/spokerepre220115,2015-01-22,2015-01-22,other,22,Netanyahu explicitly in title; foreign/UN signal
Statement by PM Netanyahu on This Morning's Terrorist Attack in Tel Aviv,https://www.gov.il/en/pages/spokestelavivstabbing210115,2015-01-21,2015-01-21,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with French President Francois Hollande,https://www.gov.il/en/pages/spokefran100115,2015-01-10,2015-01-10,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu’s Statement in Wake of the Terrorist Attacks in Paris,https://www.gov.il/en/pages/spokefrastate100115,2015-01-10,2015-01-10,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu and his Wife Sara Light Chanukah Candles with New Immigrants from Around the World,https://www.gov.il/en/pages/eventseven221214,2014-12-22,2014-12-22,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Lights Chanukah Candles with IDF Soldiers at Latrun,https://www.gov.il/en/pages/eventlatrun211214,2014-12-21,2014-12-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Lights Chanukah Candle with IDF soldiers at the Western Wall,https://www.gov.il/en/pages/eventwall201214,2014-12-20,2014-12-20,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu: ""Abu Mazen thinks he can threaten us with unilateral steps""",https://www.gov.il/en/pages/spokethreat181214,2014-12-18,2014-12-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement on the Removal of Hamas from the EU List of Terrorist Organizations,https://www.gov.il/en/pages/spokeshamas171214,2014-12-17,2014-12-17,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Lights First Chanukah Candle with IDF Soldiers,https://www.gov.il/en/pages/spokecandle161214,2014-12-16,2014-12-16,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement on Exit and Deportation of Jews from Arab Lands and Iran Day,https://www.gov.il/en/pages/spokegirush301114,2014-11-30,2014-11-30,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
Prime Minister's Office Director General Locker Informs Prime Minister Netanyahu of his Desire to Step Down,https://www.gov.il/en/pages/spokesloker191114,2014-11-19,2014-11-19,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Canadian PM Stephen Harper,https://www.gov.il/en/pages/spokeharper221014,2014-10-22,2014-10-22,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Egyptian President-elect Abdul Fattah al-Sisi,https://www.gov.il/en/pages/spokeegypt060614,2014-06-06,2014-06-06,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Held a Series of Meetings in Silicon Valley in Order to Promote Investments in the Israeli Technology Industry,https://www.gov.il/en/pages/spokesilicon060314,2014-03-06,2014-03-06,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets in Davos with Yahoo President and CEO Marissa Mayer,https://www.gov.il/en/pages/eventyahoo220114,2014-01-22,2014-01-22,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with German Chancellor Angela Merkel,https://www.gov.il/en/pages/spokegermany2240913,2013-09-24,2013-09-24,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Kenyan President Uhuru Kenyatta,https://www.gov.il/en/pages/spokekenya230913,2013-09-23,2013-09-23,other,22,Netanyahu explicitly in title; foreign/UN signal
Cabinet Approves Opening of Diplomatic Negotiations between Israel and the Palestinians in Accordance with PM Netanyahu's Statement on the Negotiations,https://www.gov.il/en/pages/spokemasa280713,2013-07-28,2013-07-28,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu to Leave This Afternoon for Trilateral Israel-Greece-Cyprus Meeting in Thessaloniki,https://www.gov.il/en/pages/spokethessaloniki140613,2013-06-14,2013-06-14,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with French President Francois Hollande,https://www.gov.il/en/pages/spokefrance170113,2013-01-17,2013-01-17,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US President Barack Obama Regarding Egyptian Ceasefire Proposal,https://www.gov.il/en/pages/spoketruce211112,2012-11-21,2012-11-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secretary-General Ban Ki-moon,https://www.gov.il/en/pages/spokeban211112,2012-11-21,2012-11-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Canadian Prime Minister Stephen Harper,https://www.gov.il/en/pages/spokecanada120912,2012-09-12,2012-09-12,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Sends his Condolences to the Ethiopian People on the Passing of Prime Minister Meles Zenawi,https://www.gov.il/en/pages/spokeethi210812,2012-08-21,2012-08-21,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu Sends Condolence Letter to US President Barack Obama Following the Massacre in Aurora, Colorado",https://www.gov.il/en/pages/spokeaurorab210712,2012-07-21,2012-07-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement About the Terror Attack in Bulgaria,https://www.gov.il/en/pages/eventstat190712,2012-07-19,2012-07-19,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
Bulgarian Prime Minister Borissov Speaks with PM Netanyahu,https://www.gov.il/en/pages/spokebulpm180712,2012-07-18,2012-07-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu and Culture and Sports Minister Livnat Meet with Israel's Olympic Athletes,https://www.gov.il/en/pages/eventolympics090712,2012-07-09,2012-07-09,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets with National Union of Israel Students Leaders from Around the Country on the Occasion of National Student Day,https://www.gov.il/en/pages/eventstudent220512,2012-05-22,2012-05-22,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu meets with the Family of Anti-Terrorism Unit Soldier the late Pascal Avrahami,https://www.gov.il/en/pages/eventpaskal150512,2012-05-15,2012-05-15,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
US President Obama Telephones PM Netanyahu to Express his Condolences on the Passing of his Father,https://www.gov.il/en/pages/spokeobama020512,2012-05-02,2012-05-02,other,22,Netanyahu explicitly in title; foreign/UN signal
