title,url,date,date_parsed,event_type,score,reasons
Cabinet Approves National Plan to Reduce the Dependence on Oil in Transportation,https://www.gov.il/en/pages/spokeneft300111,2011-01-30,2011-01-30,no_netanyahu,-100,no Netanyahu mention
Temporary Housing Site Dedicated for Beit Oren Residents whose Homes were Damaged in the Carmel Wildfire,https://www.gov.il/en/pages/spokeoren300111,2011-01-30,2011-01-30,no_netanyahu,-100,no Netanyahu mention
PM's Address to the Knesset Marking the International Holocaust Remembrance Day,https://www.gov.il/en/pages/speechshoa260111,2011-01-26,2011-01-26,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Sheshinski Committee Recommendations,https://www.gov.il/en/pages/spokegaz230111,2011-01-23,2011-01-23,no_netanyahu,-100,no Netanyahu mention
Turkel Committee on Senior Appointment's Response on the Galant Issue,https://www.gov.il/en/pages/spoketurkel190111,2011-01-19,2011-01-19,no_netanyahu,-100,no Netanyahu mention
"Israel Working to Join Executive Board of UN WOMEN, the United Nations Entity for Gender Equality and the Empowerment of Women",https://www.gov.il/en/pages/spokewomen160111,2011-01-16,2011-01-16,no_netanyahu,-100,no Netanyahu mention
Government Ministries to Present their 2011 Working Plans,https://www.gov.il/en/pages/spoketochniyot160111,2011-01-16,2011-01-16,no_netanyahu,-100,no Netanyahu mention
Statement on the Shepherd Hotel,https://www.gov.il/en/pages/spokeshep100111,2011-01-10,2011-01-10,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Plan to Promote Military and Civic Service in the Ultra-Orthodox Sector,https://www.gov.il/en/pages/spokesherut090111,2011-01-09,2011-01-09,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Address at the Carmel Fire Memorial Ceremony at Beit Oren,https://www.gov.il/en/pages/speechmemorial050111,2011-01-05,2011-01-05,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves NIS 184 Million Plan to Strengthen Sderot and the Communities Adjacent to the Gaza Strip,https://www.gov.il/en/pages/spokeaza020111,2011-01-02,2011-01-02,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Plan to Rehabilitate and Upgrade Infrastructures in the Carmel Fire Zone,https://www.gov.il/en/pages/spokeshikum020111,2011-01-02,2011-01-02,no_netanyahu,-100,no Netanyahu mention
Outgoing Mossad Director Meir Dagan's Remarks at the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokemosad020111,2011-01-02,2011-01-02,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Plan to Shorten Processes for Construction of Solar Power Installations,https://www.gov.il/en/pages/spokesolar261210,2010-12-26,2010-12-26,no_netanyahu,-100,no Netanyahu mention
State to Provide Rental Assistance for Families whose Homes were Burnt,https://www.gov.il/en/pages/spokesiyua261210,2010-12-26,2010-12-26,no_netanyahu,-100,no Netanyahu mention
Prime Minister Netanyahu's Christmas Greetings,https://www.gov.il/en/pages/spokechris221210,2010-12-22,2010-12-22,ceremony,2,ceremony/ceremonial; Netanyahu explicitly in title; foreign/UN signal; ceremonial/greeting/minor
Ministerial Committee on the National Heritage Plan Approves Renovation of 16 Additional Sites,https://www.gov.il/en/pages/spokemoreshet211210,2010-12-21,2010-12-21,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Limiting Support Payments to Yeshiva Students,https://www.gov.il/en/pages/spokekitsva191210,2010-12-19,2010-12-19,no_netanyahu,-100,no Netanyahu mention
Cabinet Awards Financial Rights Similar to Those Given to the Families of Fallen Soldiers to the Families of Those who Fell Trying to Rescue the Prison Service Bus during the Carmel Wildfire,https://www.gov.il/en/pages/spokezchut191210,2010-12-19,2010-12-19,no_netanyahu,-100,no Netanyahu mention
Cabinet Decides to Advance Development of Dan Region Light Rail Transit,https://www.gov.il/en/pages/spokekala121210,2010-12-12,2010-12-12,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Exemptions from Tenders for Actions Necessary to Rehabilitate and Assist those who were Hurt in the Carmel Fire,https://www.gov.il/en/pages/spokeptor121210,2010-12-12,2010-12-12,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Decision,https://www.gov.il/en/pages/spokedes081210,2010-12-08,2010-12-08,no_netanyahu,-100,no Netanyahu mention
Update on Government Activity Following the Carmel Wildfire,https://www.gov.il/en/pages/spokeshikum081210,2010-12-08,2010-12-08,no_netanyahu,-100,no Netanyahu mention
Construction and Housing Ministry to Deal with infrastructures and Homes that were Damaged in the Carmel Fire Disaster,https://www.gov.il/en/pages/spokeshikun061210,2010-12-06,2010-12-06,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Quick and Immediate Assistance for the Rehabilitation of the Communities and Residents that Were Hurt in the Fire,https://www.gov.il/en/pages/spokeshikum051210,2010-12-05,2010-12-05,no_netanyahu,-100,no Netanyahu mention
PM Netayahu Requests Assistance from Foreign Leaders in Effort to Battle Carmel Forest Blaze,https://www.gov.il/en/pages/spokegius041210,2010-12-04,2010-12-04,no_netanyahu,-100,no Netanyahu mention
Assistance from Friendly Nations in Effort to Battle Fire in North,https://www.gov.il/en/pages/spoketocome041210,2010-12-04,2010-12-04,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Remarks at the Award Ceremony for the President's Prize Against Trafficking in Human Beings,https://www.gov.il/en/pages/speechsachar021210,2010-12-02,2010-12-02,speech,11,speech/address/remarks; Netanyahu explicitly in title; ceremonial/greeting/minor
Israel Police Inspector-General Holds Overnight Meeting,https://www.gov.il/en/pages/spokechashiva021210,2010-12-02,2010-12-02,no_netanyahu,-100,no Netanyahu mention
Coordination of Government Efforts,https://www.gov.il/en/pages/spokeshituf021210,2010-12-02,2010-12-02,no_netanyahu,-100,no Netanyahu mention
Cabinet Allocates an Additional 30 Civil Service Positions in 2011 to Academics from the Ethiopian Community,https://www.gov.il/en/pages/spokeacademy281110,2010-11-28,2010-11-28,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves NIS 2.2 Billion National Plan to Reduce Greenhouse Gas Emissions,https://www.gov.il/en/pages/spokegas281110,2010-11-28,2010-11-28,no_netanyahu,-100,no Netanyahu mention
Cabinet Decides to Establish a Housing Center for Infiltrators in the South,https://www.gov.il/en/pages/spokemistanenim281110,2010-11-28,2010-11-28,no_netanyahu,-100,no Netanyahu mention
Cabinet to Discuss Establishment of Open Housing Center for Infiltrators,https://www.gov.il/en/pages/spokemistanen241110,2010-11-24,2010-11-24,no_netanyahu,-100,no Netanyahu mention
Cabinet Meeting with OECD Secretary General Angel Gurria,https://www.gov.il/en/pages/eventgurria221110,2010-11-22,2010-11-22,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves NIS 85 Million Western Wall Development Plan,https://www.gov.il/en/pages/spokewall211110,2010-11-21,2010-11-21,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Awards Prime Minister's Prize for Initiatives and Innovation,https://www.gov.il/en/pages/eventprize181110,2010-11-18,2010-11-18,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
Prime Minister's Speech at the Ceremony Awarding the prize for Entrepreneurship and Innovation,https://www.gov.il/en/pages/speechprize181110,2010-11-18,2010-11-18,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Decision on Ghajar,https://www.gov.il/en/pages/spokerajar171110,2010-11-17,2010-11-17,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu to Award Prime Minister's Prize for Initiatives and Innovation,https://www.gov.il/en/pages/spokepras151110,2010-11-15,2010-11-15,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
PM Netanyahu's Eid al-Adha Greetings to Israel's Druze and Muslim Citizens,https://www.gov.il/en/pages/spokekorban151110,2010-11-15,2010-11-15,ceremony,-4,ceremony/ceremonial; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.); ceremonial/greeting/minor
Cabinet Decides to Halt Activity at the Be'er Sheva Gas Farm and to Move it to Alternative Sites,https://www.gov.il/en/pages/spokegas141110,2010-11-14,2010-11-14,no_netanyahu,-100,no Netanyahu mention
Bringing the Last Falashmura to Israel,https://www.gov.il/en/pages/spokefalashmura141110,2010-11-14,2010-11-14,no_netanyahu,-100,no Netanyahu mention
Joint Statement of the Office of the Prime Minister of Israel and The Office of the Secretary of State of The United States,https://www.gov.il/en/pages/spokemeshutefet111110,2010-11-11,2010-11-11,no_netanyahu,-100,no Netanyahu mention
Sinai Travel Warning,https://www.gov.il/en/pages/spokeazhara111110,2010-11-11,2010-11-11,no_netanyahu,-100,no Netanyahu mention
Construction in Jerusalem,https://www.gov.il/en/pages/spokejerusalem091110,2010-11-09,2010-11-09,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Discusses Education for Peace and Incitement Index,https://www.gov.il/en/pages/spokemadad031110,2010-11-03,2010-11-03,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Sigd Greetings to the Ethiopian Community,https://www.gov.il/en/pages/spokesigad031110,2010-11-03,2010-11-03,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
The Government is Working to Encourage Employment among the Ultra-Orthodox and to Upgrade Higher Education,https://www.gov.il/en/pages/spokecharedim011110,2010-11-01,2010-11-01,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Holds Follow-up Discussion on Implementation of Govt. Decision to Construct Anti-Infiltration Barrier along Israel's SW Border,https://www.gov.il/en/pages/spokegvul271010,2010-10-27,2010-10-27,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Recommendations of the State Commission of Inquiry into the Water Economy,https://www.gov.il/en/pages/spokemaim241010,2010-10-24,2010-10-24,no_netanyahu,-100,no Netanyahu mention
"Cabinet Decides on a Series of Measures to Strengthen Kibbutzim, Agricultural Communities and Heritage Sites",https://www.gov.il/en/pages/spokekibuts171010,2010-10-17,2010-10-17,no_netanyahu,-100,no Netanyahu mention
International Competition to Design a Memorial to the Red Army's Victory over the Nazis,https://www.gov.il/en/pages/spokecontest141010,2010-10-14,2010-10-14,no_netanyahu,-100,no Netanyahu mention
Visit of the Greek Delegation in Israel,https://www.gov.il/en/pages/eventgreece121010,2010-10-12,2010-10-12,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Amendment to Article 5c of the Citizenship Law,https://www.gov.il/en/pages/spoketikun101010,2010-10-10,2010-10-10,no_netanyahu,-100,no Netanyahu mention
Israel Land Administration Reforms Underway,https://www.gov.il/en/pages/spokerefoms061010,2010-10-06,2010-10-06,no_netanyahu,-100,no Netanyahu mention
Announcement Regarding the Discussion in the Inner Cabinet,https://www.gov.il/en/pages/spokeseven051010,2010-10-05,2010-10-05,no_netanyahu,-100,no Netanyahu mention
Cabinet Discusses National Plan to Reduce Dependence on Petroleum for Transportation,https://www.gov.il/en/pages/spokeneft190910,2010-09-19,2010-09-19,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu and Family Attend Yom Kippur Evening Prayers at Jerusalem's Chovevei Tzion Synagogue,https://www.gov.il/en/pages/spokekipur180910,2010-09-18,2010-09-18,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
Ministerial Committee on Security Affairs Approves Acquisition of the F-35,https://www.gov.il/en/pages/spokeplane160910,2010-09-16,2010-09-16,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Areas in Which One Year's Free Tuition at Institutions of Higher Learning Will be Given to Discharged Soldiers and National Civilian Service Graduates,https://www.gov.il/en/pages/spokeschool120910,2010-09-12,2010-09-12,no_netanyahu,-100,no Netanyahu mention
Rosh Hashana Greeting by PM Netanyahu to Jewish Communities Around the World,https://www.gov.il/en/pages/spokenewyear070910,2010-09-07,2010-09-07,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Cabinet Confirms Appointment of Maj.-Gen. Galant as the IDF's 20th Chief-of-Staff,https://www.gov.il/en/pages/spokegalant050910,2010-09-05,2010-09-05,no_netanyahu,-100,no Netanyahu mention
Updated Travel Warnings Ahead of Upcoming Jewish Holidays,https://www.gov.il/en/pages/spokemasa250810,2010-08-25,2010-08-25,no_netanyahu,-100,no Netanyahu mention
PMO Grants NIS 1.5 Million to Yad LeBanim Institutions in the Druze and Bedouin Sectors,https://www.gov.il/en/pages/spokeyad190810,2010-08-19,2010-08-19,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Congratulates HU Prof. Lindenstrauss on Winning the Fields Medal,https://www.gov.il/en/pages/spokeprize190810,2010-08-19,2010-08-19,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
PM Netanyahu's Ramadan Greetings,https://www.gov.il/en/pages/spokeramadan110810,2010-08-11,2010-08-11,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Cabinet Approves Plan to Improve Service to the Public,https://www.gov.il/en/pages/spokesherut080810,2010-08-08,2010-08-08,no_netanyahu,-100,no Netanyahu mention
Dr. Joseph Ciechanover Appointed as Israel's Representative on UN Secy.-Gen.'s Flotilla Panel,https://www.gov.il/en/pages/spokepanel080810,2010-08-08,2010-08-08,no_netanyahu,-100,no Netanyahu mention
Israel to Participate in the UN Panel on the Flotilla Events,https://www.gov.il/en/pages/spokepanel020810,2010-08-02,2010-08-02,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Plan to Grant Status to the Children of People in Israel Illegally,https://www.gov.il/en/pages/spokeshohim010810,2010-08-01,2010-08-01,no_netanyahu,-100,no Netanyahu mention
Cabinet Appoints Reuven Merchav and Prof. Miguel Deutch to the Turkel Commission,https://www.gov.il/en/pages/spoketurkel250710,2010-07-25,2010-07-25,no_netanyahu,-100,no Netanyahu mention
Israeli Police Mission to Assist UN Force in Haiti,https://www.gov.il/en/pages/spokehaiti250710,2010-07-25,2010-07-25,no_netanyahu,-100,no Netanyahu mention
Legislation Approved to Allow the Establishment of Non-Profit Bodies to Provide Dental Services to the Insured,https://www.gov.il/en/pages/spokedental220710,2010-07-22,2010-07-22,no_netanyahu,-100,no Netanyahu mention
Cancellation of Travel Warning to Turkey,https://www.gov.il/en/pages/spoketurkey200710,2010-07-20,2010-07-20,no_netanyahu,-100,no Netanyahu mention
Israel to Take Significant Steps to Block Infiltrators from Africa,https://www.gov.il/en/pages/spokeafrica190710,2010-07-19,2010-07-19,no_netanyahu,-100,no Netanyahu mention
Dr. Amir Gilat Confirmed as IBA Chairman,https://www.gov.il/en/pages/spokeshidur180710,2010-07-18,2010-07-18,no_netanyahu,-100,no Netanyahu mention
Roundtable Discussion on Increasing Rate of Donations in Israel,https://www.gov.il/en/pages/spoketrumot140710,2010-07-14,2010-07-14,no_netanyahu,-100,no Netanyahu mention
Government Approves Steps to Increase Housing Supply in Israel,https://www.gov.il/en/pages/spokedirot130710,2010-07-13,2010-07-13,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Attends State Memorial Ceremony for Zeev Jabotinsky on the 70th Anniversary of His Passing,https://www.gov.il/en/pages/eventzab110710,2010-07-11,2010-07-11,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Plan to Build a Vacation Resort at Palmahim Beach,https://www.gov.il/en/pages/spokenofesh110710,2010-07-11,2010-07-11,no_netanyahu,-100,no Netanyahu mention
Travel Warning,https://www.gov.il/en/pages/spokeazhara080710,2010-07-08,2010-07-08,no_netanyahu,-100,no Netanyahu mention
Implementing the Civilian Policy Towards the Gaza Strip,https://www.gov.il/en/pages/spokegaza050710,2010-07-05,2010-07-05,no_netanyahu,-100,no Netanyahu mention
Proposed Minimum Wage Laws,https://www.gov.il/en/pages/spokeminimum040710,2010-07-04,2010-07-04,no_netanyahu,-100,no Netanyahu mention
Expansion of Authority of the Public Commission to Examine the Maritime incident of 31.5.10,https://www.gov.il/en/pages/spokemashat040710,2010-07-04,2010-07-04,no_netanyahu,-100,no Netanyahu mention
Change in Plan to Establish a Vacation Resort at Palmachim to be Considered,https://www.gov.il/en/pages/spokepalmachim040710,2010-07-04,2010-07-04,no_netanyahu,-100,no Netanyahu mention
Improvement in Fire and Rescue Service,https://www.gov.il/en/pages/spokekabaim040710,2010-07-04,2010-07-04,no_netanyahu,-100,no Netanyahu mention
"Cabinet Approves Strengthening of Supervision, Monitoring and Oversight Procedures in the Planning and Building Reform",https://www.gov.il/en/pages/spokebniya040710,2010-07-04,2010-07-04,no_netanyahu,-100,no Netanyahu mention
Greetings by PM Netanyahu Fourth of July Reception,https://www.gov.il/en/pages/speech4thjuly010710,2010-07-01,2010-07-01,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Security Cabinet to Meet,https://www.gov.il/en/pages/spokecabinet200610,2010-06-20,2010-06-20,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu and his Family Attend Memorial Ceremony for Lt.-Col. Jonathan (Yoni) Netanyahu,https://www.gov.il/en/pages/eventazkara180610,2010-06-18,2010-06-18,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Security Cabinet Decision,https://www.gov.il/en/pages/spokemediniyut170610,2010-06-17,2010-06-17,no_netanyahu,-100,no Netanyahu mention
Government to Confirm Appointment of Independent Public Commission to Examine the Events at Sea,https://www.gov.il/en/pages/spokecomitee130610,2010-06-13,2010-06-13,no_netanyahu,-100,no Netanyahu mention
Government Action in the War on Violence – Ministerial Committee Approves Establishment of Joint Israel Police-Municipal Inspectors Network,https://www.gov.il/en/pages/spokeshitur080610,2010-06-08,2010-06-08,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Congratulates Lt. Aharon Karov and his Wife on the Birth of their Daughter,https://www.gov.il/en/pages/spokebracha080610,2010-06-08,2010-06-08,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
Cabinet Approves Academic Benefits for Discharged Soldiers in the Periphery,https://www.gov.il/en/pages/spokestudy060610,2010-06-06,2010-06-06,no_netanyahu,-100,no Netanyahu mention
Israel will act to immediately expel all the detainees according to the procedures set by law,https://www.gov.il/en/pages/spokegerush010610,2010-06-01,2010-06-01,no_netanyahu,-100,no Netanyahu mention
Travel Warning to Turkey,https://www.gov.il/en/pages/spoketravel310510,2010-05-31,2010-05-31,no_netanyahu,-100,no Netanyahu mention
"Update on the Progress of the ""Doing Business Committee""",https://www.gov.il/en/pages/spokevaada230510,2010-05-23,2010-05-23,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Ethiopian Immigrant Day Greetings,https://www.gov.il/en/pages/spokeolim110510,2010-05-11,2010-05-11,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
"Establishment of the ""Victory Monument"" National Site to Commemorate the Victory of the Red Army",https://www.gov.il/en/pages/spokevictory090510,2010-05-09,2010-05-09,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Greetings to Red Army Veterans,https://www.gov.il/en/pages/spokeredarmy080510,2010-05-08,2010-05-08,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Arabic Language Public Diplomacy Spokesman Appointed in PM's Bureau,https://www.gov.il/en/pages/spokedover050510,2010-05-05,2010-05-05,no_netanyahu,-100,no Netanyahu mention
‏PM Attends Project MASA Annual Conference,https://www.gov.il/en/pages/eventmasa040510,2010-05-04,2010-05-04,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Inclusion of Pediatric Dental Care in Health Basket,https://www.gov.il/en/pages/spokeshinaym020510,2010-05-02,2010-05-02,no_netanyahu,-100,no Netanyahu mention
Plan to Deal with Collapse of the Coastal Escarpment,https://www.gov.il/en/pages/spokekurkar250410,2010-04-25,2010-04-25,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Housing Solutions for Elderly Immigrants and Single-Parent Immigrant Families,https://www.gov.il/en/pages/spokediyur180410,2010-04-18,2010-04-18,no_netanyahu,-100,no Netanyahu mention
Urgent Travel Warning for Israelis in Sinai,https://www.gov.il/en/pages/spokesinai130410,2010-04-13,2010-04-13,no_netanyahu,-100,no Netanyahu mention
Statement from the PMO on the naming of a Ramallah street after arch-terrorist Yehiye Ayash,https://www.gov.il/en/pages/spokestreet070410,2010-04-07,2010-04-07,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Attends Kiryat Ata Maimouna Festivities,https://www.gov.il/en/pages/eventmimunaata060410,2010-04-06,2010-04-06,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
PM Netanyahu Attends Or Akiva Maimouna Festivities,https://www.gov.il/en/pages/eventmimunaor050410,2010-04-05,2010-04-05,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
PMO Dir.-Gen. Gabai Tours Barzilai Medical Center in Ashkelon,https://www.gov.il/en/pages/spokesiyur240310,2010-03-24,2010-03-24,no_netanyahu,-100,no Netanyahu mention
PMO Dir.-Gen. Gabai to Chair Professional Team Regarding Barzilai Medical Center in Ashkelon,https://www.gov.il/en/pages/spokebrazilai220310,2010-03-22,2010-03-22,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Three Important Decisions for the Future of the State of Israel,https://www.gov.il/en/pages/spokehistoric140310,2010-03-14,2010-03-14,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Draft Planning and Construction Law,https://www.gov.il/en/pages/spokebniya140310,2010-03-14,2010-03-14,no_netanyahu,-100,no Netanyahu mention
"Cabinet Approves National Plan to ""Bring Minds"" to Israel",https://www.gov.il/en/pages/spokebrain140310,2010-03-14,2010-03-14,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Plan for Construction of Barrier Along Southwestern Border,https://www.gov.il/en/pages/spokegvul140310,2010-03-14,2010-03-14,no_netanyahu,-100,no Netanyahu mention
Ministerial Committee on Legislation Approves Draft Planning and Construction Law and Decides to Submit it for First Knesset Reading,https://www.gov.il/en/pages/spokechok110310,2010-03-11,2010-03-11,no_netanyahu,-100,no Netanyahu mention
Compensation Outline Approved for Elements Adversely Affected by the Temporary Suspension of New Construction in Judea and Samaria,https://www.gov.il/en/pages/spokepizuy070310,2010-03-07,2010-03-07,no_netanyahu,-100,no Netanyahu mention
"Statement on the ""Gan Hamelech"" Project",https://www.gov.il/en/pages/spokegan020310,2010-03-02,2010-03-02,no_netanyahu,-100,no Netanyahu mention
"Additional Statement on the Tomb of the Patriarchs, Rachel's Tomb and the Holy Places",https://www.gov.il/en/pages/spoketguvab240210,2010-02-24,2010-02-24,no_netanyahu,-100,no Netanyahu mention
Response to Attacks against the State of Israel Regarding the Tomb of the Patriarchs and Rachel's Tomb,https://www.gov.il/en/pages/spoketguva240210,2010-02-24,2010-02-24,no_netanyahu,-100,no Netanyahu mention
Pre-Passover Travel Warnings,https://www.gov.il/en/pages/spokeazhara140210,2010-02-14,2010-02-14,no_netanyahu,-100,no Netanyahu mention
Mutual Cancellation of Entry Visas Between Israel and Ukraine,https://www.gov.il/en/pages/spokevisa140210,2010-02-14,2010-02-14,no_netanyahu,-100,no Netanyahu mention
Establishment of Medical School in Safed,https://www.gov.il/en/pages/spokezfat070210,2010-02-07,2010-02-07,no_netanyahu,-100,no Netanyahu mention
National Plan to Reduce Petroleum Dependence,https://www.gov.il/en/pages/spokeneft070210,2010-02-07,2010-02-07,no_netanyahu,-100,no Netanyahu mention
Joint Meeting of Israeli and Italian Government Ministers,https://www.gov.il/en/pages/eventitaly020210,2010-02-02,2010-02-02,no_netanyahu,-100,no Netanyahu mention
Ceremony Welcoming Italian Prime Minister Silvio Berlusconi,https://www.gov.il/en/pages/speechitaly010210,2010-02-01,2010-02-01,no_netanyahu,-100,no Netanyahu mention
Special Display on the Occasion of International Holocaust Remembrance Day and the Day Commemorating the Struggle against Anti-Semitism,https://www.gov.il/en/pages/eventkraza240110,2010-01-24,2010-01-24,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Communique,https://www.gov.il/en/pages/spokecabinet200110,2010-01-20,2010-01-20,no_netanyahu,-100,no Netanyahu mention
Planning and Construction Reform Plan Approved,https://www.gov.il/en/pages/spokereforma200110,2010-01-20,2010-01-20,no_netanyahu,-100,no Netanyahu mention
Significant Progress on Dealing with the Evacuees,https://www.gov.il/en/pages/spokemefunim090110,2010-01-09,2010-01-09,no_netanyahu,-100,no Netanyahu mention
Aid Package for Sderot and the Communities in the Area Adjacent to the Gaza Strip to be Submitted for Cabinet Approval,https://www.gov.il/en/pages/spokesderot301209,2009-12-30,2009-12-30,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Christmas and Civil New Year Greetings,https://www.gov.il/en/pages/speechmolad241209,2009-12-24,2009-12-24,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Expansion of Travel Warning to African Sahel Area,https://www.gov.il/en/pages/spokeazhara241209,2009-12-24,2009-12-24,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Christmas and Civil New Year Greetings,https://www.gov.il/en/pages/spokechristmas241209,2009-12-24,2009-12-24,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Travel Warning to Sahel Countries in Africa,https://www.gov.il/en/pages/spokeafrica231209,2009-12-23,2009-12-23,no_netanyahu,-100,no Netanyahu mention
Cancellation of NSC India Travel Warning,https://www.gov.il/en/pages/spokebitul221209,2009-12-22,2009-12-22,no_netanyahu,-100,no Netanyahu mention
Decision on Budgeting for Pediatric Dental Care,https://www.gov.il/en/pages/spoketeeth141209,2009-12-14,2009-12-14,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Congratulates Prof. Ada Yonath Upon Receiving the 2009 Nobel Prize in Chemistry,https://www.gov.il/en/pages/spokenobel101209,2009-12-10,2009-12-10,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
PM Approves Compensation Outline for Kishon River Basin Gas Pipeline,https://www.gov.il/en/pages/spokemifar081209,2009-12-08,2009-12-08,no_netanyahu,-100,no Netanyahu mention
Cabinet Unanimously Appoints Yehuda Weinstein as Israel's next Attorney General,https://www.gov.il/en/pages/spokeyoets061209,2009-12-06,2009-12-06,no_netanyahu,-100,no Netanyahu mention
NSC Chairman Dr. Uzi Arad Meets with Russian NSC Secy. Patrushev,https://www.gov.il/en/pages/spokemalal031209,2009-12-03,2009-12-03,no_netanyahu,-100,no Netanyahu mention
Forum of Israel-Germany Inter-governmental Consultations,https://www.gov.il/en/pages/spokeforum291109,2009-11-29,2009-11-29,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu's Eid Al-Adha Greetings,https://www.gov.il/en/pages/spokeadha271109,2009-11-27,2009-11-27,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
PM Netanyahu’s Speech at the EMET Prize Ceremony,https://www.gov.il/en/pages/speechemet221109,2009-11-22,2009-11-22,speech,11,speech/address/remarks; Netanyahu explicitly in title; ceremonial/greeting/minor
First Stage of Reforms to Simplify Planning and Construction Is Underway,https://www.gov.il/en/pages/spokebniya191109,2009-11-19,2009-11-19,no_netanyahu,-100,no Netanyahu mention
Meeting of the Ministerial Committee on National Security,https://www.gov.il/en/pages/spokebitachon041109,2009-11-04,2009-11-04,no_netanyahu,-100,no Netanyahu mention
Response to Court Decision to Lift the Gag Order,https://www.gov.il/en/pages/spokeshooter011109,2009-11-01,2009-11-01,no_netanyahu,-100,no Netanyahu mention
Ministerial Committee on National Security,https://www.gov.il/en/pages/spokevaada201009,2009-10-20,2009-10-20,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Attends First Meeting of the National Economic Council Advisory Committee,https://www.gov.il/en/pages/spokekalkala191009,2009-10-19,2009-10-19,meeting,8,meeting; Netanyahu explicitly in title; ceremonial/greeting/minor
Security Cabinet Decision on Strengthening Home Front Readiness,https://www.gov.il/en/pages/spokeoref061009,2009-10-06,2009-10-06,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Communique,https://www.gov.il/en/pages/spokeshalit300909,2009-09-30,2009-09-30,no_netanyahu,-100,no Netanyahu mention
