date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2021-12-01 19:30,1638415800.0,Sacramento Kings @ Los Angeles Clippers,Los Angeles Clippers,Sacramento Kings,NBA Regular Season,NBC Sports California,474.0,https://basketball.icdb.tv/match/474,Brian Sieman,Jim Jackson,"Jim Jackson, Kayte Christensen-Hunter","Corey Maggette, Matt Barnes","Jeanne Zelasko, Kyle Draper",,"Jeanne Zelasko (Presenter), Brian Sieman (Main Commentator), Jim Jackson (Co-commentator), Corey Maggette (Pundit), Kyle Draper (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Matt Barnes (Pundit)",Sacramento Kings @ Los Angeles Clippers,pending,,
2021-11-30 19:00,1638327600.0,Los Angeles Lakers @ Sacramento Kings,Sacramento Kings,Los Angeles Lakers,NBA Regular Season,NBC Sports California,402.0,https://basketball.icdb.tv/match/402,Mark Jones,Kayte Christensen-Hunter,"Kayte Christensen-Hunter, Stu Lantz","Matt Barnes, Kenny Thomas",Kyle Draper,Mike Trudell,"Kyle Draper (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Matt Barnes (Pundit), Kenny Thomas (Pundit), Bill Macdonald (Main Commentator), Stu Lantz (Co-commentator), Mike Trudell (Reporter)",Los Angeles Lakers @ Sacramento Kings,pending,,
2021-11-28 15:00,1638140400.0,Sacramento Kings @ Memphis Grizzlies,Memphis Grizzlies,Sacramento Kings,NBA Regular Season,NBC Sports California,444.0,https://basketball.icdb.tv/match/444,Pete Pranica,Brevin Knight,"Brevin Knight, Kayte Christensen-Hunter","Chris Vernon, Kenny Thomas",Kyle Draper,Rob Fischer,"Pete Pranica (Main Commentator), Brevin Knight (Co-commentator), Chris Vernon (Pundit), Rob Fischer (Reporter), Kyle Draper (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Kenny Thomas (Pundit)",Sacramento Kings @ Memphis Grizzlies,pending,,
2021-11-22 19:00,1637636400.0,Philadelphia 76ers @ Sacramento Kings,Sacramento Kings,Philadelphia 76ers,NBA Regular Season,"NBC Sports California, NBA TV (US)",394.0,https://basketball.icdb.tv/match/394,Mark Jones,Kayte Christensen-Hunter,"Kayte Christensen-Hunter, Alaa Abdelnaby","Isiah Thomas, Candace Parker, Matt Barnes, Jim Lynam, Marc Jackson","Kristen Ledlow, Kyle Draper, Amy Fadool",,"Kristen Ledlow (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Isiah Thomas (Pundit), Candace Parker (Pundit), Kyle Draper (Presenter), Matt Barnes (Pundit), Amy Fadool (Presenter), Kate Scott (Main Commentator), Alaa Abdelnaby (Co-commentator), Jim Lynam (Pundit), Marc Jackson (Pundit)",Philadelphia 76ers @ Sacramento Kings,pending,,
2021-11-17 16:30,1637195400.0,Los Angeles Lakers @ Milwaukee Bucks,Milwaukee Bucks,Los Angeles Lakers,NBA Regular Season,"ESPN App (US), ESPN (US)",252.0,https://basketball.icdb.tv/match/252,Mark Jones,Vince Carter,Vince Carter,"Stephen A. Smith, Michael Wilborn, Jalen Rose",Mike Greenberg,Israel Gutierrez,"Mike Greenberg (Presenter), Mark Jones (Main Commentator), Vince Carter (Co-commentator), Stephen A. Smith (Pundit), Michael Wilborn (Pundit), Jalen Rose (Pundit), Israel Gutierrez (Reporter)",Los Angeles Lakers @ Milwaukee Bucks,pending,,
2021-11-15 16:00,1637020800.0,Sacramento Kings @ Detroit Pistons,Detroit Pistons,Sacramento Kings,NBA Regular Season,NBC Sports California,345.0,https://basketball.icdb.tv/match/345,George Blaha,Greg Kelser,"Greg Kelser, Kayte Christensen-Hunter","Tim McCormick, Kenny Thomas","Mickey York, Kyle Draper",Johnny Kane,"Mickey York (Presenter), George Blaha (Main Commentator), Greg Kelser (Co-commentator), Tim McCormick (Pundit), Johnny Kane (Reporter), Kyle Draper (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Kenny Thomas (Pundit)",Sacramento Kings @ Detroit Pistons,pending,,
2021-11-10 17:30,1636594200.0,Sacramento Kings @ San Antonio Spurs,San Antonio Spurs,Sacramento Kings,NBA Regular Season,NBC Sports California,303.0,https://basketball.icdb.tv/match/303,Bill Land,Sean Elliott,"Sean Elliott, Kayte Christensen-Hunter",,,Dan Weiss,"Bill Land (Main Commentator), Sean Elliott (Co-commentator), Dan Weiss (Reporter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator)",Sacramento Kings @ San Antonio Spurs,pending,,
2021-11-08 19:00,1636426800.0,Phoenix Suns @ Sacramento Kings,Sacramento Kings,Phoenix Suns,NBA Regular Season,NBC Sports California,279.0,https://basketball.icdb.tv/match/279,Kevin Ray,Eddie A. Johnson,"Eddie A. Johnson, Kayte Christensen-Hunter",Matt Barnes,Kyle Draper,,"Kevin Ray (Main Commentator), Eddie A. Johnson (Co-commentator), Kyle Draper (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Matt Barnes (Pundit)",Phoenix Suns @ Sacramento Kings,pending,,
2021-11-07 15:00,1636326000.0,Indiana Pacers @ Sacramento Kings,Sacramento Kings,Indiana Pacers,NBA Regular Season,NBC Sports California,259.0,https://basketball.icdb.tv/match/259,Chris Denari,Quinn Buckner,"Quinn Buckner, Kayte Christensen-Hunter",,,Jeremiah Johnson,"Chris Denari (Main Commentator), Quinn Buckner (Co-commentator), Jeremiah Johnson (Reporter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator)",Indiana Pacers @ Sacramento Kings,pending,,
2021-11-03 19:00,1635991200.0,Charlotte Hornets @ Golden State Warriors,Golden State Warriors,Charlotte Hornets,NBA Regular Season,ESPN (US),205.0,https://basketball.icdb.tv/match/205,Mark Jones,Mark Jackson,Mark Jackson,,,,"Mark Jones (Main Commentator), Mark Jackson (Co-commentator)",Charlotte Hornets @ Golden State Warriors,pending,,
2021-11-02 18:00,1635901200.0,Sacramento Kings @ Utah Jazz,Utah Jazz,Sacramento Kings,NBA Regular Season,NBC Sports California,147.0,https://basketball.icdb.tv/match/147,Craig Bolerjack,Thurl Bailey,"Thurl Bailey, Kayte Christensen-Hunter",Kenny Thomas,Kyle Draper,,"Craig Bolerjack (Main Commentator), Thurl Bailey (Co-commentator), Kyle Draper (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Kenny Thomas (Pundit)",Sacramento Kings @ Utah Jazz,pending,,
2021-10-27 19:00,1635386400.0,Memphis Grizzlies @ Portland Trail Blazers,Portland Trail Blazers,Memphis Grizzlies,NBA Regular Season,ESPN (US),116.0,https://basketball.icdb.tv/match/116,Mark Jones,Mark Jackson,Mark Jackson,,,,"Mark Jones (Main Commentator), Mark Jackson (Co-commentator)",Memphis Grizzlies @ Portland Trail Blazers,pending,,
2021-10-20 19:00,1634781600.0,Denver Nuggets @ Phoenix Suns,Phoenix Suns,Denver Nuggets,NBA Regular Season,"ESPN (US), ESPN App (US)",12.0,https://basketball.icdb.tv/match/12,Mark Jones,Richard Jefferson,Richard Jefferson,,,,"Mark Jones (Main Commentator), Richard Jefferson (Co-commentator)",Denver Nuggets @ Phoenix Suns,pending,,
2026-01-15,,,Philadelphia 76ers,Cleveland Cavaliers,NBA Regular Season,,,,,,,,,,,Cleveland Cavaliers @ Philadelphia 76ers,pending,,ESPN Unlimited
