date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2024-05-07 18:30,1715131800.0,Dallas Mavericks @ Oklahoma City Thunder,Oklahoma City Thunder,Dallas Mavericks,NBA Regular Season,"TNT (usa), Max App",11487.0,https://basketball.icdb.tv/match/11487,Ian Eagle,Grant Hill,Grant Hill,"Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Jared Greenberg,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",Dallas Mavericks @ Oklahoma City Thunder,pending,,
2024-05-02 18:00,1714698000.0,New York Knicks @ Philadelphia 76ers,Philadelphia 76ers,New York Knicks,NBA Regular Season,"TNT (usa), Max App",11450.0,https://basketball.icdb.tv/match/11450,Ian Eagle,Grant Hill,Grant Hill,"Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Jared Greenberg,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",New York Knicks @ Philadelphia 76ers,pending,,
2024-04-30 16:00,1714518000.0,Philadelphia 76ers @ New York Knicks,New York Knicks,Philadelphia 76ers,NBA Playoffs,"TNT (usa), Max App",11443.0,https://basketball.icdb.tv/match/11443,Sean Kelley,Cory Alexander,"Cory Alexander, Grant Hill","Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Jared Greenberg,"Sean Kelley (Main Commentator), Cory Alexander (Co-commentator), Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",Philadelphia 76ers @ New York Knicks,pending,,
2024-04-28 18:30,1714354200.0,Minnesota Timberwolves @ Phoenix Suns,Phoenix Suns,Minnesota Timberwolves,NBA Regular Season,"TNT (usa), Max App",11406.0,https://basketball.icdb.tv/match/11406,Ian Eagle,Grant Hill,Grant Hill,"Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Jared Greenberg,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",Minnesota Timberwolves @ Phoenix Suns,pending,,
2024-04-25 19:00,1714096800.0,Denver Nuggets @ Los Angeles Lakers,Los Angeles Lakers,Denver Nuggets,NBA Playoffs,"TNT (usa), Max App",11344.0,https://basketball.icdb.tv/match/11344,Chris Marlowe,Scott Hastings,"Scott Hastings, Grant Hill","Charles Barkley, Kenny Smith, Shaquille O'Neal, Danny Green, Tim Doyle","Ernie Johnson, Jordan Cornette",Jared Greenberg,"Chris Marlowe (Main Commentator), Scott Hastings (Co-commentator), Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter), Jordan Cornette (Presenter), Danny Green (Pundit), Tim Doyle (Pundit)",Denver Nuggets @ Los Angeles Lakers,pending,,
2024-04-23 19:00,1713924000.0,Dallas Mavericks @ Los Angeles Clippers,Los Angeles Clippers,Dallas Mavericks,NBA Playoffs,"TNT (usa), Max App",11340.0,https://basketball.icdb.tv/match/11340,Ian Eagle,Grant Hill,Grant Hill,"Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Jared Greenberg,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",Dallas Mavericks @ Los Angeles Clippers,pending,,
2024-04-21 16:00,1713740400.0,Indiana Pacers @ Milwaukee Bucks,Milwaukee Bucks,Indiana Pacers,NBA Playoffs,"TNT (usa), Max App",11335.0,https://basketball.icdb.tv/match/11335,Ian Eagle,Grant Hill,Grant Hill,"Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Jared Greenberg,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",Indiana Pacers @ Milwaukee Bucks,pending,,
2024-04-19 18:30,1713576600.0,Sacramento Kings @ New Orleans Pelicans,New Orleans Pelicans,Sacramento Kings,NBA Playoffs,"Max App, TNT (usa)",11313.0,https://basketball.icdb.tv/match/11313,Marc Kestecher,P.J. Carlesimo,"P.J. Carlesimo, Grant Hill","Charles Barkley, Kenny Smith, Shaquille O'Neal, John Henson, Tim Doyle, Sean Little","Kevin Winter, Ernie Johnson, Adam Lefkoe",Jared Greenberg,"Kevin Winter (Presenter), Marc Kestecher (Main Commentator), P.J. Carlesimo (Co-commentator), Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter), Adam Lefkoe (Presenter), John Henson (Pundit), Tim Doyle (Pundit), Sean Little (Pundit)",Sacramento Kings @ New Orleans Pelicans,pending,,
2024-03-12 16:30,1710286200.0,Philadelphia 76ers @ New York Knicks,New York Knicks,Philadelphia 76ers,NBA Regular Season,"TNT (usa), Max App",10637.0,https://basketball.icdb.tv/match/10637,Ian Eagle,Greg Anthony,Greg Anthony,"Jamal Crawford, Candace Parker, Shaquille O'Neal",Adam Lefkoe,Jared Greenberg,"Adam Lefkoe (Presenter), Ian Eagle (Main Commentator), Greg Anthony (Co-commentator), Jamal Crawford (Pundit), Candace Parker (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",Philadelphia 76ers @ New York Knicks,pending,,
2024-03-05 16:30,1709685000.0,Boston Celtics @ Cleveland Cavaliers,Cleveland Cavaliers,Boston Celtics,NBA Regular Season,"TNT (usa), Max App, TNT Sports 1 HD UK, Discovery+ UK ($/geo/R)",10327.0,https://basketball.icdb.tv/match/10327,Ian Eagle,Greg Anthony,Greg Anthony,"Shaquille O'Neal, Candace Parker, Jamal Crawford",Adam Lefkoe,Stephanie Ready,"Adam Lefkoe (Presenter), Ian Eagle (Main Commentator), Greg Anthony (Co-commentator), Shaquille O'Neal (Pundit), Candace Parker (Pundit), Jamal Crawford (Pundit), Stephanie Ready (Reporter)",Boston Celtics @ Cleveland Cavaliers,pending,,
