date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2021-11-19 19:00,1637377200.0,Dallas Mavericks @ Phoenix Suns,Phoenix Suns,Dallas Mavericks,NBA Regular Season,"ESPN (US), ESPN App (US)",362.0,https://basketball.icdb.tv/match/362,Ryan Ruocco,Mark Jackson,"Mark Jackson, Jeff Van Gundy",,,,"Ryan Ruocco (Main Commentator), Mark Jackson (Co-commentator), Jeff Van Gundy (Co-commentator)",Dallas Mavericks @ Phoenix Suns,pending,,
2021-11-14 16:00,1636934400.0,Brooklyn Nets @ Oklahoma City Thunder,Oklahoma City Thunder,Brooklyn Nets,NBA Regular Season,YES Network,340.0,https://basketball.icdb.tv/match/340,Chris Fisher,Michael Cage,"Michael Cage, Sarah Kustok",Nancy Lieberman,John Rhadigan,"Nick Gallo, Michael Grady","John Rhadigan (Presenter), Chris Fisher (Main Commentator), Michael Cage (Co-commentator), Nancy Lieberman (Pundit), Nick Gallo (Reporter), Ryan Ruocco (Main Commentator), Sarah Kustok (Co-commentator), Michael Grady (Reporter)",Brooklyn Nets @ Oklahoma City Thunder,pending,,
2021-11-12 16:30,1636763400.0,Milwaukee Bucks @ Boston Celtics,Boston Celtics,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN App (US)",307.0,https://basketball.icdb.tv/match/307,Ryan Ruocco,Hubie Brown,Hubie Brown,"Michael Wilborn, Richard Jefferson, Stephen A. Smith",Mike Greenberg,Cassidy Hubbarth,"Mike Greenberg (Presenter), Ryan Ruocco (Main Commentator), Hubie Brown (Co-commentator), Michael Wilborn (Pundit), Richard Jefferson (Pundit), Stephen A. Smith (Pundit), Cassidy Hubbarth (Reporter)",Milwaukee Bucks @ Boston Celtics,pending,,
2021-11-08 17:00,1636419600.0,Brooklyn Nets @ Chicago Bulls,Chicago Bulls,Brooklyn Nets,NBA Regular Season,YES Network,275.0,https://basketball.icdb.tv/match/275,Adam Amin,Stacey King,"Stacey King, Sarah Kustok",,,Michael Grady,"Adam Amin (Main Commentator), Stacey King (Co-commentator), Ryan Ruocco (Main Commentator), Sarah Kustok (Co-commentator), Michael Grady (Reporter)",Brooklyn Nets @ Chicago Bulls,pending,,
2021-11-07 12:30,1636317000.0,Brooklyn Nets @ Toronto Raptors,Toronto Raptors,Brooklyn Nets,NBA Regular Season,YES Network,179.0,https://basketball.icdb.tv/match/179,Matt Devlin,Alvin Williams,"Alvin Williams, Sarah Kustok",,,Michael Grady,"Matt Devlin (Main Commentator), Alvin Williams (Co-commentator), Ryan Ruocco (Main Commentator), Sarah Kustok (Co-commentator), Michael Grady (Reporter)",Brooklyn Nets @ Toronto Raptors,pending,,
2021-11-05 19:00,1636164000.0,New Orleans Pelicans @ Golden State Warriors,Golden State Warriors,New Orleans Pelicans,NBA Regular Season,ESPN (US),229.0,https://basketball.icdb.tv/match/229,Joel Meyers,Antonio Daniels,"Antonio Daniels, Mark Jackson, Kelenna Azubuike",David Wesley,Erin Hartigan,Jennifer Hale,"Erin Hartigan (Presenter), Joel Meyers (Main Commentator), Antonio Daniels (Co-commentator), David Wesley (Pundit), Jennifer Hale (Reporter), Ryan Ruocco (Main Commentator), Mark Jackson (Co-commentator), Bob Fitzgerald (Main Commentator), Kelenna Azubuike (Co-commentator)",New Orleans Pelicans @ Golden State Warriors,pending,,
2021-10-31 16:30,1635723000.0,Detroit Pistons @ Brooklyn Nets,Brooklyn Nets,Detroit Pistons,NBA Regular Season,YES Network,199.0,https://basketball.icdb.tv/match/199,Johnny Kane,Greg Kelser,"Greg Kelser, Sarah Kustok",,,Michael Grady,"Johnny Kane (Main Commentator), Greg Kelser (Co-commentator), Ryan Ruocco (Main Commentator), Sarah Kustok (Co-commentator), Michael Grady (Reporter)",Detroit Pistons @ Brooklyn Nets,pending,,
2021-10-29 19:00,1635559200.0,Dallas Mavericks @ Denver Nuggets,Denver Nuggets,Dallas Mavericks,NBA Regular Season,ESPN (US),76.0,https://basketball.icdb.tv/match/76,Ryan Ruocco,Richard Jefferson,Richard Jefferson,,,,"Ryan Ruocco (Main Commentator), Richard Jefferson (Co-commentator)",Dallas Mavericks @ Denver Nuggets,pending,,
2021-10-24 13:00,1635105600.0,Charlotte Hornets @ Brooklyn Nets,Brooklyn Nets,Charlotte Hornets,NBA Regular Season,"Sky Sports Arena UK HD, YES Network",44.0,https://basketball.icdb.tv/match/44,Ryan Ruocco,Sarah Kustok,Sarah Kustok,,,Michael Grady,"Ryan Ruocco (Main Commentator), Sarah Kustok (Co-commentator), Michael Grady (Reporter)",Charlotte Hornets @ Brooklyn Nets,pending,,
2021-10-22 19:00,1634954400.0,Phoenix Suns @ Los Angeles Lakers,Los Angeles Lakers,Phoenix Suns,NBA Regular Season,"ESPN (US), ESPN App (US), Sky Sports Arena UK HD, Sky Sports Main Event UK HD",34.0,https://basketball.icdb.tv/match/34,Ryan Ruocco,Doris Burke,Doris Burke,,,,"Ryan Ruocco (Main Commentator), Doris Burke (Co-commentator)",Phoenix Suns @ Los Angeles Lakers,pending,,
2026-01-24,,,Philadelphia 76ers,New York Knicks,NBA Regular Season,,,,,,,,,,,New York Knicks @ Philadelphia 76ers,pending,,ESPN Unlimited
